Author,CaptureSoftware,CroppedAreaImageHeightPixels,CroppedAreaImageWidthPixels,CroppedAreaLeftPixels,CroppedAreaTopPixels,ExposureLockUsed,FileName,FirstPhotoDate,FrameId,FullPanoHeightPixels,FullPanoWidthPixels,GPSAltitude,GPSAzimuth,GPSLatitude,GPSLongitude,GPSSpeed,GPSSpeedRef,ImageHeight,ImageWidth,InitialCameraDolly,InitialHorizontalFOVDegrees,InitialViewHeadingDegrees,InitialViewPitchDegrees,InitialViewRollDegrees,PoseHeadingDegrees,PosePitchDegrees,PoseRollDegrees,ProjectionType,Repository,SourcePhotosCount,StitchingSoftware,SurveyDescription,SurveyName,SurveyType,UsePanoramaViewer,XMP:ImageType
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013863_20170905183056.JPG,2017:09:05,315,2688,5376,0,270,42.7935305555556,13.0972444444444,0,0,2688,5376,0,0,0,0,0,270.0,4.2,5.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013864_20170905183121.JPG,2017:09:05,316,2688,5376,0,225,42.7934944444444,13.0972638888889,0,0,2688,5376,0,0,0,0,0,225.0,-0.6,-2.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013870_20170905185251.JPG,2017:09:05,318,2688,5376,0,67.5,42.7933444444444,13.0973611111111,0,0,2688,5376,0,0,0,0,0,67.5,-17.1,-4.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013871_20170905185357.JPG,2017:09:05,319,2688,5376,0,157.5,42.7934861111111,13.0974583333333,0,0,2688,5376,0,0,0,0,0,157.5,-2.9,-1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013873_20170905185631.JPG,2017:09:05,320,2688,5376,0,112.5,42.7933055555556,13.0970472222222,0,0,2688,5376,0,0,0,0,0,112.5,3.5,-3.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013874_20170905185657.JPG,2017:09:05,321,2688,5376,0,0,42.7934333333333,13.0976416666667,0,0,2688,5376,0,0,0,0,0,0.0,0.1,1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013875_20170905185730.JPG,2017:09:05,322,2688,5376,0,22.5,42.7934083333333,13.0974055555556,0,0,2688,5376,0,0,0,0,0,22.5,-1.9,-5.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013877_20170905190130.JPG,2017:09:05,323,2688,5376,0,112.5,42.7933083333333,13.0973055555556,0,0,2688,5376,0,0,0,0,0,112.5,-1.3,-10.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013885_20170905192001.JPG,2017:09:05,324,2688,5376,0,270,42.7930444444444,13.0961222222222,0,0,2688,5376,0,0,0,0,0,270.0,-11.2,-0.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013886_20170905192020.JPG,2017:09:05,325,2688,5376,0,247.5,42.792925,13.0959388888889,0,0,2688,5376,0,0,0,0,0,247.5,4.1,6.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013887_20170905192043.JPG,2017:09:05,326,2688,5376,0,270,42.7928138888889,13.0957777777778,0,0,2688,5376,0,0,0,0,0,270.0,0.8,2.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013888_20170905192107.JPG,2017:09:05,327,2688,5376,0,315,42.7927777777778,13.0956972222222,0,0,2688,5376,0,0,0,0,0,315.0,8.0,7.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013889_20170905192131.JPG,2017:09:05,328,2688,5376,0,337.5,42.7927083333333,13.0955277777778,0,0,2688,5376,0,0,0,0,0,337.5,4.3,3.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013890_20170905192149.JPG,2017:09:05,329,2688,5376,0,270,42.7926916666667,13.0953888888889,0,0,2688,5376,0,0,0,0,0,270.0,-1.6,6.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013896_20170905193013.JPG,2017:09:05,330,2688,5376,0,112.5,42.7922333333333,13.09475,0,0,2688,5376,0,0,0,0,0,112.5,-1.8,5.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013897_20170905193032.JPG,2017:09:05,331,2688,5376,0,112.5,42.7923138888889,13.0948138888889,0,0,2688,5376,0,0,0,0,0,112.5,-1.2,15.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013898_20170905193054.JPG,2017:09:05,332,2688,5376,0,292.5,42.79235,13.0948333333333,0,0,2688,5376,0,0,0,0,0,292.5,-2.3,4.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013901_20170907085834.JPG,2017:09:07,333,2688,5376,0,22.5,42.7863111111111,13.1101194444444,0,0,2688,5376,0,0,0,0,0,22.5,-3.6,-7.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013902_20170907085856.JPG,2017:09:07,334,2688,5376,0,0.0,42.7862472222222,13.1101027777778,0,0,2688,5376,0,0,0,0,0,0,2.3,-1.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013903_20170907085944.JPG,2017:09:07,335,2688,5376,0,90,42.7862388888889,13.110125,0,0,2688,5376,0,0,0,0,0,90.0,5.7,-0.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013904_20170907090003.JPG,2017:09:07,336,2688,5376,0,0.0,42.7862222222222,13.1100333333333,0,0,2688,5376,0,0,0,0,0,0,8.5,-5.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013905_20170907090039.JPG,2017:09:07,337,2688,5376,0,315,42.7862916666667,13.1101944444444,0,0,2688,5376,0,0,0,0,0,315.0,-5.4,4.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013906_20170907090105.JPG,2017:09:07,338,2688,5376,0,22.5,42.786325,13.1101694444444,0,0,2688,5376,0,0,0,0,0,22.5,-1.8,-6.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013907_20170907090129.JPG,2017:09:07,339,2688,5376,0,22.5,42.7863777777778,13.1101805555556,0,0,2688,5376,0,0,0,0,0,22.5,3.9,-4.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013908_20170907090152.JPG,2017:09:07,340,2688,5376,0,67.5,42.7863944444444,13.1101694444444,0,0,2688,5376,0,0,0,0,0,67.5,15.5,-4.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013909_20170907090236.JPG,2017:09:07,341,2688,5376,0,157.5,42.7863138888889,13.1099027777778,0,0,2688,5376,0,0,0,0,0,157.5,3.6,0.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013910_20170907090303.JPG,2017:09:07,342,2688,5376,0,247.5,42.7863555555556,13.1099111111111,0,0,2688,5376,0,0,0,0,0,247.5,2.7,-1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013911_20170907090444.JPG,2017:09:07,343,2688,5376,0,315,42.7864777777778,13.1099833333333,0,0,2688,5376,0,0,0,0,0,315.0,0.8,2.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013912_20170907090525.JPG,2017:09:07,344,2688,5376,0,135,42.7864972222222,13.1098888888889,0,0,2688,5376,0,0,0,0,0,135.0,4.7,4.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013913_20170907090713.JPG,2017:09:07,345,2688,5376,0,112.5,42.7863444444444,13.1099611111111,0,0,2688,5376,0,0,0,0,0,112.5,0.4,-2.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013914_20170907090748.JPG,2017:09:07,346,2688,5376,0,225,42.7863444444444,13.1099611111111,0,0,2688,5376,0,0,0,0,0,225.0,0.5,1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013915_20170907090812.JPG,2017:09:07,347,2688,5376,0,337.5,42.7863444444444,13.1099611111111,0,0,2688,5376,0,0,0,0,0,337.5,0.0,-2.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013918_20170907091126.JPG,2017:09:07,348,2688,5376,0,135,42.7860194444444,13.1099555555556,0,0,2688,5376,0,0,0,0,0,135.0,-6.3,-4.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013919_20170907091147.JPG,2017:09:07,349,2688,5376,0,90,42.786,13.1098583333333,0,0,2688,5376,0,0,0,0,0,90.0,4.1,-5.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013920_20170907091227.JPG,2017:09:07,350,2688,5376,0,90,42.7861333333333,13.1099,0,0,2688,5376,0,0,0,0,0,90.0,1.4,0.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013921_20170907091257.JPG,2017:09:07,351,2688,5376,0,292.5,42.7859166666667,13.1100861111111,0,0,2688,5376,0,0,0,0,0,292.5,4.0,10.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013924_20170907091644.JPG,2017:09:07,352,2688,5376,0,0.0,42.786225,13.1101527777778,0,0,2688,5376,0,0,0,0,0,0,3.8,1.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013925_20170907091745.JPG,2017:09:07,353,2688,5376,0,0.0,42.7860305555556,13.1102638888889,0,0,2688,5376,0,0,0,0,0,0,0.0,8.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013928_20170907095555.JPG,2017:09:07,354,2688,5376,0,45,42.7939722222222,13.0910416666667,0,0,2688,5376,0,0,0,0,0,45.0,0.2,-3.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013929_20170907095612.JPG,2017:09:07,355,2688,5376,0,67.5,42.79395,13.0909166666667,0,0,2688,5376,0,0,0,0,0,67.5,7.0,-1.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013932_20170907100538.JPG,2017:09:07,356,2688,5376,0,180,42.7938083333333,13.0907916666667,0,0,2688,5376,0,0,0,0,0,180.0,11.8,2.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013933_20170907100555.JPG,2017:09:07,357,2688,5376,0,90,42.7937888888889,13.0906583333333,0,0,2688,5376,0,0,0,0,0,90.0,4.0,6.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013934_20170907100610.JPG,2017:09:07,358,2688,5376,0,292.5,42.7937694444444,13.0905638888889,0,0,2688,5376,0,0,0,0,0,292.5,3.0,-0.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013935_20170907100634.JPG,2017:09:07,359,2688,5376,0,247.5,42.793875,13.0904111111111,0,0,2688,5376,0,0,0,0,0,247.5,4.6,-4.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013936_20170907100655.JPG,2017:09:07,360,2688,5376,0,112.5,42.7939583333333,13.090225,0,0,2688,5376,0,0,0,0,0,112.5,-1.0,4.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013937_20170907100711.JPG,2017:09:07,361,2688,5376,0,180,42.7940305555556,13.0901166666667,0,0,2688,5376,0,0,0,0,0,180.0,7.4,-4.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013941_20170907100949.JPG,2017:09:07,362,2688,5376,0,45,42.7934388888889,13.0905972222222,0,0,2688,5376,0,0,0,0,0,45.0,0.0,-3.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013942_20170907101008.JPG,2017:09:07,363,2688,5376,0,67.5,42.7934666666667,13.0904027777778,0,0,2688,5376,0,0,0,0,0,67.5,-4.5,1.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013943_20170907101055.JPG,2017:09:07,364,2688,5376,0,67.5,42.7933027777778,13.0904,0,0,2688,5376,0,0,0,0,0,67.5,-0.4,1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013946_20170907101900.JPG,2017:09:07,365,2688,5376,0,135,42.7934611111111,13.0905,0,0,2688,5376,0,0,0,0,0,135.0,8.3,0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013947_20170907101917.JPG,2017:09:07,366,2688,5376,0,135,42.7932111111111,13.090475,0,0,2688,5376,0,0,0,0,0,135.0,3.6,0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013949_20170907102238.JPG,2017:09:07,367,2688,5376,0,337.5,42.793875,13.0907888888889,0,0,2688,5376,0,0,0,0,0,337.5,7.2,-4.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013952_20170907103712.JPG,2017:09:07,368,2688,5376,0,135,42.7935333333333,13.0907444444444,0,0,2688,5376,0,0,0,0,0,135.0,5.3,11.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013953_20170907103735.JPG,2017:09:07,369,2688,5376,0,135,42.7935916666667,13.0909361111111,0,0,2688,5376,0,0,0,0,0,135.0,-3.2,10.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013954_20170907103754.JPG,2017:09:07,370,2688,5376,0,247.5,42.7936055555556,13.0910833333333,0,0,2688,5376,0,0,0,0,0,247.5,6.3,9.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013955_20170907103818.JPG,2017:09:07,371,2688,5376,0,292.5,42.7935111111111,13.0910944444444,0,0,2688,5376,0,0,0,0,0,292.5,2.9,13.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013956_20170907103841.JPG,2017:09:07,372,2688,5376,0,315,42.7934472222222,13.0911972222222,0,0,2688,5376,0,0,0,0,0,315.0,-0.8,2.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013957_20170907103902.JPG,2017:09:07,373,2688,5376,0,135,42.7935361111111,13.09125,0,0,2688,5376,0,0,0,0,0,135.0,4.2,5.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013958_20170907103922.JPG,2017:09:07,374,2688,5376,0,180,42.7935972222222,13.0913333333333,0,0,2688,5376,0,0,0,0,0,180.0,3.7,3.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
